Дата публикации,Автор,Текст отзыва,Оценка,Количество фотографий,Наличие видео,Теги
"2025-11-13 14:03:09","Евгения","Выкупили",5,1,Нет,""
"2025-11-13 14:03:09","Анонимный покупатель","Текст отзыва недоступен",5,1,Нет,""
"2025-11-13 14:03:09","Анонимный покупатель","Текст отзыва недоступен",5,1,Нет,""
"2025-11-13 14:03:09","Евгения","Выкупили",5,0,Нет,""
"2025-11-13 14:03:10","Евгения","Выкупили",5,0,Нет,""
"2025-11-13 14:03:10","Выкупили","Выкупили",5,0,Нет,""
"2025-11-13 14:03:10","Вчера, 19:57","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:10","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:11","Вчера, 19:57","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:11","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:11","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:11","Недостатки:Минусов нет","Достоинства:Миниатюрный ,легкий ,долго держит ,зарезаю днем и на всю ночь хватает ,легко брать с собой Недостатки:Минусов нет Комментарий:Рекомендую однозначно",5,2,Да,""
"2025-11-13 14:03:12","Плюсы товара","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:12","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:12","Ответ продавца","Спасибо большое за рекомендацию! Мы рады, что вам понравился наш ночник детский. Обращайтесь к нам еще, будем рады видеть вас снова. ещё",5,0,Нет,""
"2025-11-13 14:03:12","Ответ продавца","Спасибо большое за рекомендацию! Мы рады, что вам понравился наш ночник детский. Обращайтесь к нам еще, будем рады видеть вас снова. ещё",5,0,Нет,""
"2025-11-13 14:03:13","Ирина","Выкупили",5,1,Нет,""
"2025-11-13 14:03:13","Анонимный покупатель","Текст отзыва недоступен",5,1,Нет,""
"2025-11-13 14:03:13","Анонимный покупатель","Текст отзыва недоступен",5,1,Нет,""
"2025-11-13 14:03:14","Ирина","Выкупили",5,0,Нет,""
"2025-11-13 14:03:14","Ирина","Выкупили",5,0,Нет,""
"2025-11-13 14:03:14","Выкупили","Выкупили",5,0,Нет,""
"2025-11-13 14:03:14","Вчера, 19:54","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:15","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:15","Вчера, 19:54","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:15","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:16","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:16","Анонимный покупатель","Достоинства:Очень атмосферный светильник, понравилось, что можно поставить таймер, разные режимы свечения) заказала второй, рекомендую 😍",5,3,Да,""
"2025-11-13 14:03:16","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:16","Ответ продавца","Спасибо, Ирина, за ваш отзыв о нашем детском ночнике! Мы очень рады, что вам понравился этот товар. Надеемся, что он будет помогать вашему малышу чувствовать себя безопасно и комфортно ночью. С уважением, команда нашего магазина. ещё",5,0,Нет,""
"2025-11-13 14:03:16","Ответ продавца","Спасибо, Ирина, за ваш отзыв о нашем детском ночнике! Мы очень рады, что вам понравился этот товар. Надеемся, что он будет помогать вашему малышу чувствовать себя безопасно и комфортно ночью. С уважением, команда нашего магазина. ещё",5,0,Нет,""
